State,Year,Count,Regions,Divisions,Age
Arizona,2012,76,West,Mountain,5
Arizona,2012,50,West,Mountain,10
Arizona,2012,66,West,Mountain,15
Arizona,2012,105,West,Mountain,20
Arizona,2012,142,West,Mountain,25
Arizona,2012,266,West,Mountain,30
Arizona,2012,375,West,Mountain,35
Arizona,2012,506,West,Mountain,40
Arizona,2012,810,West,Mountain,45
Arizona,2012,1239,West,Mountain,50
Arizona,2012,2063,West,Mountain,55
Arizona,2012,2707,West,Mountain,60
Arizona,2012,3491,West,Mountain,65
Arizona,2012,4285,West,Mountain,70
Arizona,2012,3893,West,Mountain,75
Arizona,2012,3208,West,Mountain,80
Arizona,2012,2439,West,Mountain,85
Arizona,2012,1955,West,Mountain,90
Arizona,2013,0,West,Mountain,0
Arizona,2013,71,West,Mountain,5
Arizona,2013,46,West,Mountain,10
Arizona,2013,58,West,Mountain,15
Arizona,2013,96,West,Mountain,20
Arizona,2013,156,West,Mountain,25
Arizona,2013,229,West,Mountain,30
Arizona,2013,365,West,Mountain,35
Arizona,2013,493,West,Mountain,40
Arizona,2013,796,West,Mountain,45
Arizona,2013,1179,West,Mountain,50
Arizona,2013,1944,West,Mountain,55
Arizona,2013,2760,West,Mountain,60
Arizona,2013,3482,West,Mountain,65
Arizona,2013,4342,West,Mountain,70
Arizona,2013,4086,West,Mountain,75
Arizona,2013,3230,West,Mountain,80
Arizona,2013,2401,West,Mountain,85
Arizona,2013,1939,West,Mountain,90
Arizona,2014,28,West,Mountain,0
Arizona,2014,74,West,Mountain,5
Arizona,2014,53,West,Mountain,10
Arizona,2014,58,West,Mountain,15
Arizona,2014,91,West,Mountain,20
Arizona,2014,140,West,Mountain,25
Arizona,2014,249,West,Mountain,30
Arizona,2014,340,West,Mountain,35
Arizona,2014,517,West,Mountain,40
Arizona,2014,789,West,Mountain,45
Arizona,2014,1214,West,Mountain,50
Arizona,2014,2088,West,Mountain,55
Arizona,2014,2881,West,Mountain,60
Arizona,2014,3571,West,Mountain,65
Arizona,2014,4570,West,Mountain,70
Arizona,2014,4228,West,Mountain,75
Arizona,2014,3447,West,Mountain,80
Arizona,2014,2366,West,Mountain,85
Arizona,2014,2030,West,Mountain,90
California,2005,109,West,Pacific,0
California,2005,453,West,Pacific,5
California,2005,286,West,Pacific,10
California,2005,386,West,Pacific,15
California,2005,567,West,Pacific,20
California,2005,885,West,Pacific,25
California,2005,1252,West,Pacific,30
California,2005,1989,West,Pacific,35
California,2005,3275,West,Pacific,40
California,2005,5431,West,Pacific,45
California,2005,8477,West,Pacific,50
California,2005,11686,West,Pacific,55
California,2005,15394,West,Pacific,60
California,2005,16350,West,Pacific,65
California,2005,17371,West,Pacific,70
California,2005,17478,West,Pacific,75
California,2005,17395,West,Pacific,80
California,2005,14480,West,Pacific,85
California,2005,11134,West,Pacific,90
California,2006,116,West,Pacific,0
California,2006,424,West,Pacific,5
California,2006,286,West,Pacific,10
California,2006,365,West,Pacific,15
California,2006,550,West,Pacific,20
California,2006,899,West,Pacific,25
California,2006,1289,West,Pacific,30
California,2006,1868,West,Pacific,35
California,2006,3124,West,Pacific,40
California,2006,5390,West,Pacific,45
California,2006,8637,West,Pacific,50
California,2006,12043,West,Pacific,55
California,2006,16041,West,Pacific,60
California,2006,16784,West,Pacific,65
California,2006,18053,West,Pacific,70
California,2006,17586,West,Pacific,75
California,2006,17235,West,Pacific,80
California,2006,14158,West,Pacific,85
California,2006,11598,West,Pacific,90
California,2007,134,West,Pacific,0
California,2007,471,West,Pacific,5
California,2007,318,West,Pacific,10
California,2007,366,West,Pacific,15
California,2007,569,West,Pacific,20
California,2007,901,West,Pacific,25
California,2007,1367,West,Pacific,30
California,2007,1937,West,Pacific,35
California,2007,3056,West,Pacific,40
California,2007,5303,West,Pacific,45
California,2007,8718,West,Pacific,50
California,2007,12840,West,Pacific,55
California,2007,16288,West,Pacific,60
California,2007,18814,West,Pacific,65
California,2007,19368,West,Pacific,70
California,2007,18247,West,Pacific,75
California,2007,17565,West,Pacific,80
California,2007,14181,West,Pacific,85
California,2007,12169,West,Pacific,90
California,2008,122,West,Pacific,0
California,2008,451,West,Pacific,5
California,2008,332,West,Pacific,10
California,2008,364,West,Pacific,15
California,2008,632,West,Pacific,20
California,2008,970,West,Pacific,25
California,2008,1460,West,Pacific,30
California,2008,2056,West,Pacific,35
California,2008,3294,West,Pacific,40
California,2008,5236,West,Pacific,45
California,2008,8773,West,Pacific,50
California,2008,12929,West,Pacific,55
California,2008,16656,West,Pacific,60
California,2008,19394,West,Pacific,65
California,2008,19980,West,Pacific,70
California,2008,18258,West,Pacific,75
California,2008,17253,West,Pacific,80
California,2008,14138,West,Pacific,85
California,2008,12673,West,Pacific,90
California,2009,116,West,Pacific,0
California,2009,462,West,Pacific,5
California,2009,338,West,Pacific,10
California,2009,355,West,Pacific,15
California,2009,609,West,Pacific,20
California,2009,951,West,Pacific,25
California,2009,1418,West,Pacific,30
California,2009,1916,West,Pacific,35
California,2009,3136,West,Pacific,40
California,2009,5222,West,Pacific,45
California,2009,8901,West,Pacific,50
California,2009,13205,West,Pacific,55
California,2009,16849,West,Pacific,60
California,2009,20034,West,Pacific,65
California,2009,20327,West,Pacific,70
California,2009,18618,West,Pacific,75
California,2009,17171,West,Pacific,80
California,2009,14047,West,Pacific,85
California,2009,13094,West,Pacific,90
California,2010,124,West,Pacific,0
California,2010,467,West,Pacific,5
California,2010,321,West,Pacific,10
California,2010,350,West,Pacific,15
California,2010,592,West,Pacific,20
California,2010,960,West,Pacific,25
California,2010,1458,West,Pacific,30
California,2010,2047,West,Pacific,35
California,2010,2990,West,Pacific,40
California,2010,5052,West,Pacific,45
California,2010,8501,West,Pacific,50
California,2010,13301,West,Pacific,55
California,2010,16785,West,Pacific,60
California,2010,20739,West,Pacific,65
California,2010,21236,West,Pacific,70
California,2010,18659,West,Pacific,75
California,2010,16687,West,Pacific,80
California,2010,13823,West,Pacific,85
California,2010,13331,West,Pacific,90
California,2011,98,West,Pacific,0
California,2011,444,West,Pacific,5
California,2011,310,West,Pacific,10
California,2011,328,West,Pacific,15
California,2011,582,West,Pacific,20
California,2011,989,West,Pacific,25
California,2011,1434,West,Pacific,30
California,2011,2150,West,Pacific,35
California,2011,3073,West,Pacific,40
California,2011,5223,West,Pacific,45
California,2011,8479,West,Pacific,50
California,2011,13161,West,Pacific,55
California,2011,17127,West,Pacific,60
California,2011,21362,West,Pacific,65
California,2011,21767,West,Pacific,70
California,2011,18868,West,Pacific,75
California,2011,16225,West,Pacific,80
California,2011,13396,West,Pacific,85
California,2011,13071,West,Pacific,90
California,2012,96,West,Pacific,0
California,2012,471,West,Pacific,5
California,2012,292,West,Pacific,10
California,2012,317,West,Pacific,15
California,2012,609,West,Pacific,20
California,2012,980,West,Pacific,25
California,2012,1530,West,Pacific,30
California,2012,2261,West,Pacific,35
California,2012,3200,West,Pacific,40
California,2012,5278,West,Pacific,45
California,2012,8212,West,Pacific,50
California,2012,12985,West,Pacific,55
California,2012,17267,West,Pacific,60
California,2012,20410,West,Pacific,65
California,2012,22601,West,Pacific,70
California,2012,19255,West,Pacific,75
California,2012,16303,West,Pacific,80
California,2012,13043,West,Pacific,85
California,2012,12978,West,Pacific,90
California,2013,114,West,Pacific,0
California,2013,426,West,Pacific,5
California,2013,326,West,Pacific,10
California,2013,379,West,Pacific,15
California,2013,557,West,Pacific,20
California,2013,967,West,Pacific,25
California,2013,1472,West,Pacific,30
California,2013,2281,West,Pacific,35
California,2013,3078,West,Pacific,40
California,2013,5121,West,Pacific,45
California,2013,8057,West,Pacific,50
California,2013,12688,West,Pacific,55
California,2013,17317,West,Pacific,60
California,2013,20453,West,Pacific,65
California,2013,23195,West,Pacific,70
California,2013,19408,West,Pacific,75
California,2013,16099,West,Pacific,80
California,2013,13208,West,Pacific,85
California,2013,13307,West,Pacific,90
California,2014,108,West,Pacific,0
California,2014,426,West,Pacific,5
California,2014,333,West,Pacific,10
California,2014,387,West,Pacific,15
California,2014,631,West,Pacific,20
California,2014,1044,West,Pacific,25
California,2014,1560,West,Pacific,30
California,2014,2397,West,Pacific,35
California,2014,3157,West,Pacific,40
California,2014,4999,West,Pacific,45
California,2014,7758,West,Pacific,50
California,2014,12821,West,Pacific,55
California,2014,17554,West,Pacific,60
California,2014,20749,West,Pacific,65
California,2014,23494,West,Pacific,70
California,2014,19567,West,Pacific,75
California,2014,16037,West,Pacific,80
California,2014,12629,West,Pacific,85
California,2014,12852,West,Pacific,90
Colorado,2005,0,West,Mountain,0
Colorado,2005,68,West,Mountain,5
Colorado,2005,37,West,Mountain,10
Colorado,2005,44,West,Mountain,15
Colorado,2005,67,West,Mountain,20
Colorado,2005,100,West,Mountain,25
Colorado,2005,170,West,Mountain,30
Colorado,2005,267,West,Mountain,35
Colorado,2005,389,West,Mountain,40
Colorado,2005,746,West,Mountain,45
Colorado,2005,1178,West,Mountain,50
Colorado,2005,1702,West,Mountain,55
Colorado,2005,2110,West,Mountain,60
Colorado,2005,2271,West,Mountain,65
Colorado,2005,2197,West,Mountain,70
Colorado,2005,2217,West,Mountain,75
Colorado,2005,1984,West,Mountain,80
Colorado,2005,1565,West,Mountain,85
Colorado,2005,1083,West,Mountain,90
Colorado,2006,16,West,Mountain,0
Colorado,2006,48,West,Mountain,5
Colorado,2006,29,West,Mountain,10
Colorado,2006,38,West,Mountain,15
Colorado,2006,76,West,Mountain,20
Colorado,2006,115,West,Mountain,25
Colorado,2006,189,West,Mountain,30
Colorado,2006,266,West,Mountain,35
Colorado,2006,403,West,Mountain,40
Colorado,2006,695,West,Mountain,45
Colorado,2006,1214,West,Mountain,50
Colorado,2006,1798,West,Mountain,55
Colorado,2006,2241,West,Mountain,60
Colorado,2006,2223,West,Mountain,65
Colorado,2006,2372,West,Mountain,70
Colorado,2006,2199,West,Mountain,75
Colorado,2006,2036,West,Mountain,80
Colorado,2006,1487,West,Mountain,85
Colorado,2006,1110,West,Mountain,90
Colorado,2007,0,West,Mountain,0
Colorado,2007,53,West,Mountain,5
Colorado,2007,43,West,Mountain,10
Colorado,2007,41,West,Mountain,15
Colorado,2007,75,West,Mountain,20
Colorado,2007,130,West,Mountain,25
Colorado,2007,183,West,Mountain,30
Colorado,2007,294,West,Mountain,35
Colorado,2007,457,West,Mountain,40
Colorado,2007,726,West,Mountain,45
Colorado,2007,1267,West,Mountain,50
Colorado,2007,1859,West,Mountain,55
Colorado,2007,2316,West,Mountain,60
Colorado,2007,2631,West,Mountain,65
Colorado,2007,2670,West,Mountain,70
Colorado,2007,2332,West,Mountain,75
Colorado,2007,2164,West,Mountain,80
Colorado,2007,1577,West,Mountain,85
Colorado,2007,1207,West,Mountain,90
Colorado,2008,0,West,Mountain,0
Colorado,2008,56,West,Mountain,5
Colorado,2008,41,West,Mountain,10
Colorado,2008,36,West,Mountain,15
Colorado,2008,73,West,Mountain,20
Colorado,2008,131,West,Mountain,25
Colorado,2008,206,West,Mountain,30
Colorado,2008,283,West,Mountain,35
Colorado,2008,462,West,Mountain,40
Colorado,2008,667,West,Mountain,45
Colorado,2008,1249,West,Mountain,50
Colorado,2008,1860,West,Mountain,55
Colorado,2008,2430,West,Mountain,60
Colorado,2008,2683,West,Mountain,65
Colorado,2008,2693,West,Mountain,70
Colorado,2008,2378,West,Mountain,75
Colorado,2008,2046,West,Mountain,80
Colorado,2008,1563,West,Mountain,85
Colorado,2008,1247,West,Mountain,90
Colorado,2009,16,West,Mountain,0
Colorado,2009,57,West,Mountain,5
Colorado,2009,39,West,Mountain,10
Colorado,2009,47,West,Mountain,15
Colorado,2009,63,West,Mountain,20
Colorado,2009,116,West,Mountain,25
Colorado,2009,228,West,Mountain,30
Colorado,2009,302,West,Mountain,35
Colorado,2009,484,West,Mountain,40
Colorado,2009,710,West,Mountain,45
Colorado,2009,1272,West,Mountain,50
Colorado,2009,1908,West,Mountain,55
Colorado,2009,2499,West,Mountain,60
Colorado,2009,2967,West,Mountain,65
Colorado,2009,2836,West,Mountain,70
Colorado,2009,2350,West,Mountain,75
Colorado,2009,2033,West,Mountain,80
Colorado,2009,1553,West,Mountain,85
Colorado,2009,1259,West,Mountain,90
Colorado,2010,0,West,Mountain,0
Colorado,2010,63,West,Mountain,5
Colorado,2010,35,West,Mountain,10
Colorado,2010,51,West,Mountain,15
Colorado,2010,80,West,Mountain,20
Colorado,2010,134,West,Mountain,25
Colorado,2010,212,West,Mountain,30
Colorado,2010,320,West,Mountain,35
Colorado,2010,460,West,Mountain,40
Colorado,2010,685,West,Mountain,45
Colorado,2010,1210,West,Mountain,50
Colorado,2010,1929,West,Mountain,55
Colorado,2010,2507,West,Mountain,60
Colorado,2010,2843,West,Mountain,65
Colorado,2010,2841,West,Mountain,70
Colorado,2010,2332,West,Mountain,75
Colorado,2010,2055,West,Mountain,80
Colorado,2010,1504,West,Mountain,85
Colorado,2010,1274,West,Mountain,90
Colorado,2011,16,West,Mountain,0
Colorado,2011,62,West,Mountain,5
Colorado,2011,36,West,Mountain,10
Colorado,2011,39,West,Mountain,15
Colorado,2011,70,West,Mountain,20
Colorado,2011,139,West,Mountain,25
Colorado,2011,185,West,Mountain,30
Colorado,2011,348,West,Mountain,35
Colorado,2011,430,West,Mountain,40
Colorado,2011,741,West,Mountain,45
Colorado,2011,1119,West,Mountain,50
Colorado,2011,1891,West,Mountain,55
Colorado,2011,2420,West,Mountain,60
Colorado,2011,3074,West,Mountain,65
Colorado,2011,2969,West,Mountain,70
Colorado,2011,2378,West,Mountain,75
Colorado,2011,2096,West,Mountain,80
Colorado,2011,1660,West,Mountain,85
Colorado,2011,1289,West,Mountain,90
Colorado,2012,20,West,Mountain,0
Colorado,2012,63,West,Mountain,5
Colorado,2012,32,West,Mountain,10
Colorado,2012,44,West,Mountain,15
Colorado,2012,75,West,Mountain,20
Colorado,2012,123,West,Mountain,25
Colorado,2012,239,West,Mountain,30
Colorado,2012,333,West,Mountain,35
Colorado,2012,445,West,Mountain,40
Colorado,2012,723,West,Mountain,45
Colorado,2012,1059,West,Mountain,50
Colorado,2012,1823,West,Mountain,55
Colorado,2012,2603,West,Mountain,60
Colorado,2012,2993,West,Mountain,65
Colorado,2012,3080,West,Mountain,70
Colorado,2012,2477,West,Mountain,75
Colorado,2012,1969,West,Mountain,80
Colorado,2012,1558,West,Mountain,85
Colorado,2012,1318,West,Mountain,90
Colorado,2013,21,West,Mountain,0
Colorado,2013,50,West,Mountain,5
Colorado,2013,51,West,Mountain,10
Colorado,2013,43,West,Mountain,15
Colorado,2013,74,West,Mountain,20
Colorado,2013,138,West,Mountain,25
Colorado,2013,227,West,Mountain,30
Colorado,2013,330,West,Mountain,35
Colorado,2013,432,West,Mountain,40
Colorado,2013,740,West,Mountain,45
Colorado,2013,1074,West,Mountain,50
Colorado,2013,1844,West,Mountain,55
Colorado,2013,2421,West,Mountain,60
Colorado,2013,3041,West,Mountain,65
Colorado,2013,3259,West,Mountain,70
Colorado,2013,2599,West,Mountain,75
Colorado,2013,2083,West,Mountain,80
Colorado,2013,1546,West,Mountain,85
Colorado,2013,1284,West,Mountain,90
Colorado,2014,0,West,Mountain,0
Colorado,2014,66,West,Mountain,5
Colorado,2014,52,West,Mountain,10
Colorado,2014,49,West,Mountain,15
Colorado,2014,80,West,Mountain,20
Colorado,2014,151,West,Mountain,25
Colorado,2014,215,West,Mountain,30
Colorado,2014,375,West,Mountain,35
Colorado,2014,482,West,Mountain,40
Colorado,2014,700,West,Mountain,45
Colorado,2014,1047,West,Mountain,50
Colorado,2014,1829,West,Mountain,55
Colorado,2014,2474,West,Mountain,60
Colorado,2014,3097,West,Mountain,65
Colorado,2014,3210,West,Mountain,70
Colorado,2014,2750,West,Mountain,75
Colorado,2014,2109,West,Mountain,80
Colorado,2014,1464,West,Mountain,85
Colorado,2014,1324,West,Mountain,90
Connecticut,2005,16,Northeast,New England,0
Connecticut,2005,40,Northeast,New England,5
Connecticut,2005,26,Northeast,New England,10
Connecticut,2005,40,Northeast,New England,15
Connecticut,2005,58,Northeast,New England,20
Connecticut,2005,97,Northeast,New England,25
Connecticut,2005,148,Northeast,New England,30
Connecticut,2005,216,Northeast,New England,35
Connecticut,2005,397,Northeast,New England,40
Connecticut,2005,704,Northeast,New England,45
Connecticut,2005,1134,Northeast,New England,50
Connecticut,2005,1511,Northeast,New England,55
Connecticut,2005,1966,Northeast,New England,60
Connecticut,2005,2248,Northeast,New England,65
